row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
81  0  126.059  17.1034  200.633  20.7848  496.883  28.2224  22032.5  151.092  934.539  42.8008  84.9432  16.5308  3.21024  36.5535  311.912  24.7341  22.511  18.7722  7.41971  17.825  1.26648
82  0  954.369  38.2361  1909.98  52.2093  2164.8  56.4944  20738.3  154.209  8192.1  102.84  859.904  41.8878  41.7996  26.5153  3563.36  65.5258  77.2738  22.4762  356.554  29.1183  1.20334
83  0  889.702  37.7308  1938.86  52.7399  2435.61  59.1835  21086.3  153.164  8968.46  107.139  813.524  42.1724  35.4344  26.5427  5512.9  80.6461  113.757  24.9273  360.835  30.3473  1.30559
84  0  280.441  25.1982  2002.99  51.8013  2309.21  56.6072  20808.2  151.809  5950.57  89.0274  330.393  30.1315  36.8144  19.0049  19840.9  145.166  57.6406  24.3393  122.521  26.1394  1.16334
85  0  685.996  32.984  1286.6  43.9196  1515.4  48.2772  21016.6  151.422  5739.38  87.8312  705.558  36.6001  18.8696  30.4663  2561.96  57.2515  34.4696  21.077  177.356  25.3739  1.13623
86  0  603.229  33.2835  1847.64  51.9126  2425.98  59.2161  20425.7  150.859  9624.31  109.972  819.315  41.595  21.6641  20.3187  17602.3  137.8  46.8598  24.4437  230.294  28.1002  1.25035
87  0  924.206  37.9805  1839.13  51.5895  1937.39  54.4926  20299.5  150.486  9853.4  111.736  1521.25  51.7224  71.5529  24.812  8031.96  95.3716  113.34  23.4467  323.177  28.3451  1.19716
88  0  554.991  30.8584  1445  45.7911  1540.48  48.4278  20965  152.097  6369.05  92.5248  1252.43  46.132  29.4417  28.7176  4044.38  69.8489  75.4912  23.1434  184.622  26.1012  1.22404
89  0  582.664  31.9113  1518.44  47.2002  2006.55  54.2788  20619.9  150.782  8171.87  102.337  860.359  41.7316  34.8001  22.863  12211.6  115.897  15.5466  22.7598  264.44  28.76  1.14684
90  0  459.248  30.2151  1868.04  51.5673  2382.48  58.5543  20405.3  150.758  9092.1  107.871  1285.14  47.8694  8.53046  19.4824  19672.2  144.671  19.053  23.448  380.837  32.3353  1.12381
91  0  33.889  13.0128  132.629  17.3366  262.079  21.3799  21723  149.038  406.873  32.7708  62.3394  12.7721  11.7187  33.8819  193.701  22.3848  69.63  20.0714  3.25214  16.6452  1.24864
92  0  248.225  21.4653  407.9  26.7454  427.33  27.5153  21347.9  154.263  1977.04  56.0369  169.914  20.4831  13.8171  36.9255  694.58  33.4266  61.8528  20.7749  49.9268  21.0666  1.16464
93  0  79.0024  15.6569  250.309  22.1498  327.228  24.4459  21402  149.029  886.819  41.6747  70.1876  15.7848  19.8428  36.5391  365.463  25.7985  44.6801  18.598  48.2187  19.0555  1.14419
94  0  29.5349  11.4727  109.83  15.9416  219.299  19.536  21675.6  148.555  145.786  24.1059  35.0309  10.2803  17.9833  31.9585  75.3434  16.8835  7.3075  17.3941  0.842158  15.6829  1.28147
95  0  103.667  16.3764  173.571  19.4544  502.391  27.5952  22291.3  151.415  674.426  37.8872  90.1737  15.1841  1.74736  34.4503  246.805  24.106  34.2368  18.1551  5.4172  17.4223  1.19667
96  0  34.8714  12.455  98.0996  15.51  250.303  20.3661  21766.2  148.709  199.944  26.9289  10.2899  8.87078  14.7906  31.2357  112.201  18.8088  52.8273  18.9367  1.01304  16.8338  1.16685
